car_id,worker_id,fix_date,work_type,destroy_degree,work_duration
f15625319Q,OP,2020-3-28 6:10,refuel_check,1.0,22
T65731704H,GP,2020-3-12 1:3,reparking,9.0,57
F-1720906M,LD,2020-2-23 15:38,repair,7.5,31
h-5381376K,UM,2020-3-15 19:58,reparking,1.0,29
m-9741436p,ZX,2020-2-15 5:0,repair,6.1,23
I13605989C,YB,2020-3-30 3:43,repair,5.8,24
g-1944591e,UG,2020-1-11 4:12,reparking,1.0,22
A56074965v,LR,2020-2-28 17:16,repair,6.4,24
b-8415196u,AG,2020-1-19 0:23,repair,5.4,26
N15373595s,FV,2020-3-2 11:53,refuel_check,1.0,28
A-1683178f,LC,2020-3-2 5:55,reparking,1.0,21
v60921451s,LP,2020-1-28 20:9,reparking,1.0,30
r-2049651S,XV,2020-3-28 19:57,repair,7.8,44
n57986901A,YV,2020-2-27 8:2,reparking,1.0,26
C-2187827F,OK,2020-1-4 3:11,repair,2.9,4
B-1843237q,YW,2020-3-30 11:25,repair,6.1,22
k88534152q,HC,2020-1-1 8:15,repair,5.5,16
u-1057398c,XM,2020-2-22 5:11,repair,5.0,22
h24674210l,RW,2020-1-16 6:11,reparking,1.0,23
H10411834F,TP,2020-2-18 17:23,refuel,1.0,29
S17262804N,JS,2020-2-16 5:25,reparking,1.0,24
B18328752a,BS,2020-1-3 4:20,repair,6.1,28
a-1510716r,JK,2020-3-25 0:39,reparking,1.0,19
j17532274g,RF,2020-2-19 0:44,repair,5.4,23
T10443943B,AN,2020-3-5 4:48,repair,4.1,8
p-8263041e,OF,2020-1-20 3:28,reparking,1.0,25
q25090977a,QD,2020-1-18 2:11,repair,5.0,23
S87921938R,OR,2020-2-1 12:5,reparking,1.0,31
g13957568L,OO,2020-2-24 13:3,repair,6.1,19
n59321309Q,AP,2020-3-9 1:40,repair,6.6,37
s-1063517N,PH,2020-2-11 9:37,repair,5.2,15
C-1953190j,AN,2020-3-13 4:18,repair,7.2,39
A-3681208u,IX,2020-1-6 7:17,reparking,1.0,27
M14830267a,ID,2020-1-4 8:36,refuel,1.0,28
o-1593719v,HM,2020-3-22 0:21,refuel_check,1.0,23
r-1475357U,ZG,2020-2-21 0:26,reparking,1.0,18
Y-1582411z,PO,2020-1-8 14:23,repair,5.0,19
Q14512280H,YP,2020-2-27 14:34,reparking,1.0,35
n-1751164y,SX,2020-1-22 11:1,reparking,1.0,33
E-2364794p,VF,2020-1-17 14:51,repair,4.6,3
x11964154C,GP,2020-3-26 15:6,reparking,1.0,33
K12580160n,PL,2020-1-10 5:36,repair,5.5,19
z91796444U,NX,2020-3-20 12:29,repair,4.7,7
A-1925405h,XZ,2020-3-25 3:46,reparking,1.0,23
n-4539806B,YF,2020-3-17 21:25,repair,5.0,33
X-2198546w,LJ,2020-3-6 9:22,repair,6.2,22
M-4222158J,CD,2020-1-8 8:14,repair,6.1,23
o86542160V,MY,2020-2-25 3:13,repair,6.0,27
A41423630m,NR,2020-2-9 8:0,reparking,1.0,27
v-3129503S,LR,2020-1-6 0:3,repair,5.0,21
M14149808l,AW,2020-2-24 19:11,refuel_check,1.0,28
b-1571829x,PX,2020-3-13 18:31,repair,5.9,18
i10002840y,LY,2020-2-27 19:43,reparking,1.0,25
L-4889905g,AD,2020-2-5 9:11,refuel_check,1.0,29
z21607339H,ZM,2020-1-19 16:56,reparking,1.0,29
F17991047v,OZ,2020-2-22 22:24,reparking,1.0,26
i-6826693r,ZX,2020-3-28 1:45,repair,6.4,33
W-1942072H,OG,2020-3-17 2:30,reparking,1.0,20
b28088953J,TG,2020-2-1 21:19,reparking,1.0,25
K20554631n,FT,2020-1-27 1:15,refuel_check,1.0,22
b-3264280n,IY,2020-1-8 2:26,repair,5.0,32
I-2609382N,FG,2020-2-3 15:48,repair,4.3,2
t50494237j,HF,2020-3-16 7:41,repair,4.1,2
I-4335350O,DJ,2020-2-19 6:12,repair,8.0,45
C12335518x,MX,2020-1-11 20:16,refuel,1.0,26
I96780719P,WR,2020-1-1 19:6,refuel_check,1.0,28
R-5073928i,UG,2020-3-10 6:12,repair,5.6,18
R-7424780C,WT,2020-3-12 7:14,reparking,1.0,27
s16218530z,OG,2020-3-23 5:36,repair,6.2,30
W41114899Y,GN,2020-2-12 13:48,repair,5.0,16
y40186666v,PL,2020-2-22 9:13,repair,4.9,11
k19526508X,UL,2020-1-16 7:41,repair,7.4,36
m-3564148V,KF,2020-2-9 13:44,refuel_check,1.0,32
l34820395K,FK,2020-3-9 9:6,refuel_check,1.0,27
E13629887e,VR,2020-1-10 3:32,refuel_check,1.0,18
p79405056U,YH,2020-1-18 19:8,reparking,1.0,29
F13923646T,ON,2020-2-12 12:9,reparking,1.0,32
e10833227Z,JF,2020-3-13 17:29,reparking,1.0,29
U16248458j,SL,2020-2-17 11:30,reparking,1.0,29
Y-1108881y,TG,2020-3-21 22:17,reparking,1.0,28
V-1918392R,AG,2020-3-13 8:28,reparking,1.0,27
W20323505Z,EM,2020-3-18 16:13,reparking,1.0,31
c50744646N,WB,2020-3-28 7:46,reparking,1.0,22
p13183205N,FS,2020-3-6 8:32,repair,6.8,31
f-2278263a,TW,2020-3-4 9:58,reparking,1.0,26
i-3205593N,VC,2020-1-9 9:55,repair,6.7,27
K-2141030h,QJ,2020-3-19 11:48,repair,6.0,22
V-4730687q,MC,2020-2-6 14:19,reparking,1.0,31
T-2050577H,FJ,2020-2-20 18:32,repair,5.4,15
r-1558153U,EH,2020-3-28 16:15,reparking,1.0,32
k50823429c,YO,2020-2-25 14:2,reparking,1.0,32
R88159240t,IV,2020-3-7 3:8,reparking,1.0,24
S-1915237T,SY,2020-2-24 14:21,refuel_check,1.0,32
I15837837J,FP,2020-3-7 17:13,repair,10.0,58
P-1412506Z,ML,2020-1-22 3:5,reparking,1.0,20
e89496897S,DR,2020-3-9 9:53,repair,6.9,32
r12485993Y,RZ,2020-2-10 13:12,refuel,9.0,46
h-4055905a,FN,2020-2-2 20:5,repair,6.3,23
m19179340R,BX,2020-3-30 6:0,reparking,1.0,23
B30016393c,FL,2020-2-24 3:3,repair,4.3,10
g-7424670L,SX,2020-2-23 16:51,repair,6.1,19
i10103684i,UF,2020-1-17 15:12,refuel_check,1.0,31
G-1153171e,WG,2020-2-30 6:5,repair,7.5,39
l52568818B,CR,2020-2-27 20:47,reparking,1.0,27
B23940306W,NG,2020-1-23 9:4,reparking,1.0,28
q-5999331f,YZ,2020-1-6 10:52,reparking,1.0,29
P-6659279q,MX,2020-2-10 12:41,repair,8.0,36
A-1784046i,YF,2020-3-17 20:24,repair,3.6,1
t-1355401k,BL,2020-2-22 9:25,repair,6.5,23
L84463953R,HN,2020-2-14 22:28,reparking,1.0,25
p-1862043f,TM,2020-3-16 4:36,repair,5.0,68
g21476323Y,AH,2020-3-21 2:1,repair,5.0,28
m-1806910Q,BM,2020-2-2 9:8,reparking,1.0,27
H-1213278K,CB,2020-2-6 9:5,repair,7.8,40
k-1284276t,NF,2020-1-12 8:58,repair,5.7,21
X25302782p,YN,2020-1-18 22:5,repair,5.0,25
i10344980A,BO,2020-3-28 4:11,repair,6.2,24
y19652944A,AX,2020-2-28 16:39,repair,5.0,57
h61870657i,NY,2020-2-20 10:42,reparking,1.0,27
O-7894514e,KB,2020-1-26 21:3,repair,5.0,64
u-1514787e,MP,2020-3-14 21:20,repair,10.0,63
y53052788O,BX,2020-2-24 5:15,repair,6.0,23
f-1825133R,AT,2020-2-15 13:11,reparking,1.0,31
N21890923Q,DY,2020-2-7 10:30,reparking,1.0,29
y-1806571O,NC,2020-3-1 13:12,reparking,1.0,33
K-3529763Q,ZN,2020-2-11 0:26,reparking,1.0,20
a-7282370E,QH,2020-2-1 0:48,reparking,1.0,20
z67141488o,XS,2020-2-3 9:15,repair,4.8,10
q13885185m,UN,2020-2-25 2:3,repair,5.3,23
b15256546L,HS,2020-3-25 11:51,refuel,1.0,28
s21770212W,BV,2020-1-8 4:15,repair,6.0,27
Y-2254716H,LW,2020-1-1 22:0,reparking,1.0,24
B16746018u,KF,2020-2-20 4:13,reparking,1.0,21
E-2041030F,GG,2020-1-30 10:20,repair,4.8,7
K30520180u,HZ,2020-2-16 18:9,reparking,1.0,30
q12245711E,ID,2020-3-1 6:33,reparking,1.0,26
L-1227525r,WZ,2020-1-8 17:40,reparking,1.0,29
U-7130411Q,HB,2020-2-28 2:1,reparking,8.0,48
i-7530121C,QG,2020-3-5 8:55,reparking,1.0,26
O-2020503H,ER,2020-2-13 12:48,repair,7.1,25
c53045565g,VM,2020-3-23 14:24,reparking,1.0,32
J-1564265f,PX,2020-3-8 19:2,reparking,1.0,28
l-1076081s,MB,2020-3-4 16:0,reparking,1.0,32
b-1380770L,DO,2020-2-17 2:40,reparking,1.0,22
C50359433E,VT,2020-3-10 19:31,repair,4.8,10
v57643253w,TY,2020-3-17 11:9,repair,7.4,35
j58227834T,TD,2020-1-11 3:4,repair,5.9,26
X62303511v,VS,2020-3-15 11:0,repair,4.5,4
k-2034944s,YP,2020-3-30 5:11,repair,4.9,14
t11042597E,HY,2020-3-1 14:41,reparking,1.0,33
n16260385q,XH,2020-1-15 15:15,reparking,5.0,35
k86159975d,CS,2020-1-14 3:8,refuel_check,1.0,21
C-1370961Z,GF,2020-3-8 21:0,refuel_check,1.0,27
o88568317p,UR,2020-1-8 15:1,repair,5.8,14
M19182860m,QK,2020-3-9 15:56,repair,8.1,38
R10923215L,GL,2020-3-29 5:10,repair,5.4,21
H-1070903M,SS,2020-3-20 16:50,repair,6.7,24
c17052193e,BB,2020-1-9 21:38,reparking,1.0,26
n-1575803E,AL,2020-1-9 7:1,repair,5.0,12
N31059484x,CW,2020-3-7 20:32,reparking,1.0,25
N-2240902Z,CW,2020-1-15 11:4,repair,5.0,12
Q-4235244W,VY,2020-1-4 9:41,reparking,8.0,41
a35746775Z,CK,2020-1-1 16:54,refuel,1.0,26
I30300326i,EP,2020-1-3 5:34,refuel_check,1.0,23
K13600113i,VV,2020-1-16 0:31,repair,4.0,12
O78712164p,FX,2020-3-21 17:43,reparking,1.0,32
b-2298403w,OH,2020-1-22 6:46,reparking,1.0,24
g-2087791I,AL,2020-2-1 2:0,reparking,1.0,23
r13675823Y,AL,2020-2-26 21:1,refuel_check,1.0,26
u39852752H,DK,2020-2-30 14:1,repair,5.0,5
S12392431C,GV,2020-1-23 19:30,reparking,1.0,30
c10273234z,MZ,2020-1-4 1:2,repair,8.6,56
e-1589877h,AV,2020-3-27 22:24,reparking,1.0,26
w17382345v,EH,2020-2-2 2:6,reparking,1.0,22
N-3542587r,XT,2020-1-18 6:3,refuel_check,1.0,26
v-4393931r,XB,2020-1-22 22:38,repair,5.4,17
B-8559176x,JJ,2020-2-13 11:41,reparking,1.0,30
x61993910W,DV,2020-3-16 9:33,reparking,1.0,26
R15749283D,BY,2020-3-1 16:53,refuel_check,9.0,50
b-1016644U,EW,2020-2-30 12:20,refuel_check,1.0,30
m-1655829f,EP,2020-1-29 18:5,repair,5.3,10
e88950408e,IK,2020-1-25 14:1,reparking,1.0,35
E86045670c,YG,2020-2-8 15:4,refuel_check,1.0,33
K91014117o,KO,2020-2-5 14:47,refuel,1.0,32
E13352088w,CH,2020-2-27 1:8,reparking,1.0,17
v44596260Q,QB,2020-3-23 9:41,repair,7.3,32
L86038163R,KB,2020-3-7 8:35,refuel_check,1.0,27
H-1751594v,JJ,2020-2-19 1:1,refuel_check,1.0,23
r-2079936x,XF,2020-3-8 18:33,reparking,1.0,29
E-1556800P,PY,2020-3-26 16:17,repair,5.2,11
r-5540835r,VZ,2020-1-23 7:33,reparking,1.0,25
V70870192k,SF,2020-1-11 21:48,repair,4.9,14
M15122410M,TN,2020-1-21 1:33,repair,7.3,41
W-3891859t,AZ,2020-1-9 17:4,repair,5.0,7
m92437987f,JL,2020-3-26 15:39,reparking,1.0,32
k15728070F,OW,2020-3-10 3:40,repair,5.7,26
b20675115I,MY,2020-1-3 10:4,reparking,1.0,31
U13465352s,LM,2020-3-7 22:48,repair,5.5,21
s73940471Q,YL,2020-3-3 22:19,reparking,1.0,26
G16918724z,ON,2020-3-29 2:36,repair,6.2,32
M-3275863u,NT,2020-1-16 10:12,refuel,1.0,27
i-1260000J,VO,2020-2-7 8:23,reparking,1.0,26
O-8288025e,QN,2020-3-24 3:47,repair,6.2,29
s12292138c,ZX,2020-1-6 4:4,repair,4.7,15
d-2073713s,HO,2020-3-30 16:54,repair,4.6,6
s52741082h,CS,2020-3-28 19:0,repair,5.5,16
R37055375H,LJ,2020-3-11 13:10,refuel,1.0,32
W10552458N,GY,2020-1-27 20:11,reparking,1.0,26
L-1525462q,RS,2020-3-6 15:15,reparking,1.0,31
z17317811F,NZ,2020-2-16 16:48,reparking,1.0,30
c-5796367L,HN,2020-2-23 10:6,repair,7.3,34
V18494938a,WH,2020-2-13 19:19,repair,10.0,60
i-4948425K,MO,2020-2-10 0:12,reparking,1.0,19
Z-1215607M,VN,2020-2-6 22:28,refuel,1.0,26
N-1173416G,GL,2020-2-15 2:36,repair,3.9,11
e10695158w,ET,2020-3-30 15:56,reparking,1.0,31
z16965935R,RW,2020-1-6 12:41,repair,5.6,15
q-1329704C,WG,2020-3-30 4:40,reparking,1.0,23
u14638117A,ZJ,2020-3-16 22:52,repair,4.8,12
L-6802285d,CG,2020-3-2 16:25,refuel,1.0,31
W-1322764B,QV,2020-2-11 21:47,refuel_check,1.0,24
u89834900L,GF,2020-3-5 22:34,refuel_check,1.0,24
I13538939n,NH,2020-3-1 17:26,repair,5.0,35
n10482164t,EG,2020-3-3 1:12,oil_change,10.0,69
L20847256I,JJ,2020-3-10 15:45,repair,5.0,21
Q-7165920T,ZO,2020-3-13 19:37,reparking,1.0,26
K19878738u,TK,2020-3-10 21:12,repair,3.7,1
M-4256527V,ZY,2020-2-4 2:21,repair,4.2,11
d-1208731e,NY,2020-3-23 21:49,repair,6.1,28
e18535481H,VB,2020-3-8 16:23,repair,5.5,11
y-9607515v,CW,2020-1-20 6:5,reparking,1.0,24
h-1050982E,VL,2020-1-14 0:9,repair,6.6,35
P74322315x,LL,2020-2-27 19:44,refuel,1.0,26
R15925847J,BC,2020-2-11 21:13,reparking,1.0,25
f-1148428g,OZ,2020-2-5 14:10,reparking,1.0,31
j18260546M,DN,2020-3-25 22:27,repair,4.7,10
u12808660Q,CK,2020-3-4 3:59,reparking,1.0,21
q14308699p,MV,2020-2-22 4:3,repair,5.1,16
Z-4995244V,PB,2020-2-5 10:44,reparking,1.0,28
D85554326y,MW,2020-2-4 9:19,reparking,1.0,28
T20813001U,RH,2020-2-22 4:5,repair,5.1,17
H-1126826u,XC,2020-3-29 10:7,repair,3.6,2
z-1435869q,CV,2020-3-7 4:26,repair,5.0,16
T-3625019V,DO,2020-3-13 23:17,refuel_check,1.0,23
P-1558274R,IX,2020-1-25 11:49,refuel,1.0,30
E10817164G,VB,2020-2-13 14:6,reparking,10.0,53
J11325795N,BO,2020-3-28 19:57,repair,7.3,37
S-2180379V,XZ,2020-2-23 18:49,repair,3.9,1
F-1772949E,VC,2020-3-21 19:33,repair,5.0,61
O62055401u,HF,2020-3-9 20:30,repair,6.0,24
Z-1004053E,YY,2020-2-20 23:54,repair,4.7,14
L-1236498L,QY,2020-1-22 18:40,reparking,1.0,34
Y77058654W,GH,2020-2-1 8:56,reparking,1.0,24
S-2803516o,TG,2020-2-23 21:6,repair,5.7,20
F16677411t,QD,2020-3-24 0:18,repair,4.4,15
q48434550h,GO,2020-3-14 13:55,repair,6.3,22
z91353693Z,CN,2020-3-14 4:1,repair,6.8,33
d-1078291X,VG,2020-1-12 13:12,reparking,1.0,32
h66939763B,DL,2020-1-2 10:12,repair,4.4,3
y-6566782r,AF,2020-2-23 12:16,repair,6.1,18
d16236969s,NG,2020-3-28 6:48,reparking,1.0,23
k49230827x,KZ,2020-2-21 5:15,repair,5.0,29
o11670334e,UJ,2020-2-30 8:20,repair,9.2,52
w14433777p,WD,2020-1-20 23:47,refuel_check,1.0,23
X11054176S,EK,2020-1-29 10:16,repair,4.7,7
k-9974810a,XF,2020-2-10 13:0,refuel_check,1.0,33
W67288330r,CL,2020-1-1 8:7,reparking,1.0,25
i15589390k,WL,2020-3-21 9:31,reparking,1.0,29
u-1483442N,DK,2020-2-16 3:15,reparking,1.0,22
S50025102C,WP,2020-3-10 18:6,reparking,8.0,42
J-1966936j,YG,2020-2-28 8:28,repair,6.4,26
A-1959167m,SL,2020-1-25 1:17,repair,10.0,48
t-8810902I,XP,2020-2-17 18:9,repair,6.4,26
D47614465T,UO,2020-2-18 2:41,reparking,1.0,22
i12582651H,NG,2020-1-19 11:24,repair,7.4,33
T69253406y,SM,2020-1-3 8:19,refuel,1.0,25
C17218196q,ZW,2020-1-13 2:14,reparking,1.0,20
c-5320374q,ED,2020-2-6 3:10,repair,5.0,33
K-4097683X,PR,2020-1-12 10:43,repair,5.6,18
M-1949772G,QN,2020-1-7 15:20,refuel_check,1.0,34
n72821280e,VN,2020-1-9 22:8,reparking,1.0,27
n19095522k,VP,2020-1-16 6:40,repair,4.8,14
u10884582m,DZ,2020-1-30 0:8,reparking,1.0,19
I-1016418u,PB,2020-1-23 9:21,reparking,1.0,27
u-1256596i,JZ,2020-2-8 23:37,reparking,1.0,25
u-8880366u,MK,2020-3-19 22:21,refuel_check,1.0,26
m-1618295c,DS,2020-3-11 3:30,reparking,1.0,21
a38819194R,TW,2020-3-23 4:13,reparking,1.0,24
P58511672r,DV,2020-3-10 5:0,reparking,1.0,23
V-1888434u,YN,2020-2-11 15:34,refuel_check,1.0,33
f-1958284u,QN,2020-3-29 19:11,repair,7.4,34
I-5997907e,PZ,2020-1-6 17:30,refuel_check,1.0,31
A-1079539w,CD,2020-3-12 0:42,repair,4.1,14
w45505269O,FO,2020-2-23 20:42,reparking,8.0,40
G-1995566F,DB,2020-3-27 18:2,reparking,1.0,27
v22456431E,RF,2020-3-1 7:35,refuel,1.0,24
j36860430F,TC,2020-2-20 19:24,reparking,1.0,28
h14762717O,TZ,2020-2-20 15:58,repair,5.1,10
M-1111680h,QB,2020-3-3 1:27,repair,5.0,26
k21821329d,FO,2020-3-4 3:4,reparking,1.0,23
e-1793470V,HH,2020-3-28 14:55,reparking,1.0,31
G-1444514J,DR,2020-2-28 18:8,reparking,1.0,30
r80685540h,GD,2020-2-9 20:40,reparking,5.0,43
p22133368b,BS,2020-3-22 7:21,repair,4.5,9
E11949860p,BO,2020-2-14 2:13,reparking,1.0,19
G17430753s,DL,2020-3-3 10:12,repair,6.4,23
Z60401723J,FY,2020-2-2 7:38,reparking,1.0,27
y-2901647k,QJ,2020-1-11 4:26,reparking,1.0,21
o-3239309x,YV,2020-2-17 3:5,repair,6.6,33
w-4694330w,MY,2020-1-26 17:31,repair,5.3,14
v-9816729Z,AT,2020-2-29 14:16,repair,7.5,30
M65548078V,ZN,2020-2-21 20:25,reparking,1.0,26
N-1726327i,MR,2020-2-18 6:10,refuel,1.0,25
Q27397166k,LY,2020-3-28 1:5,reparking,1.0,18
P-1424840K,DM,2020-1-6 1:5,repair,5.0,22
h15062276x,ZW,2020-1-9 11:7,refuel_check,1.0,30
W17258092O,XH,2020-1-5 6:21,repair,5.0,34
f17933532Q,ZH,2020-1-30 14:2,reparking,1.0,35
J79491457w,JK,2020-2-7 10:0,repair,6.3,22
w20420004F,UP,2020-2-27 15:16,reparking,1.0,33
R91630921n,KD,2020-2-17 8:25,repair,5.2,14
X-2170601O,ZM,2020-3-10 23:36,reparking,1.0,25
d22008645E,GG,2020-2-15 21:30,repair,4.3,6
E13226619z,WO,2020-3-17 1:43,reparking,1.0,20
D-1029823M,UT,2020-2-7 10:24,repair,5.0,35
e-1713473l,RF,2020-1-16 20:20,reparking,1.0,28
N12915117c,BB,2020-3-14 8:21,repair,6.5,29
s48916749r,EB,2020-2-18 13:22,repair,5.0,18
F-1541843G,CH,2020-3-24 2:12,reparking,1.0,20
i-2267354V,BR,2020-2-15 2:10,repair,5.0,37
q11931054T,PO,2020-1-12 0:8,reparking,1.0,16
r44343477P,RT,2020-1-30 13:46,repair,6.3,19
L-2259780s,EJ,2020-3-5 6:6,reparking,8.0,44
q15163647k,SL,2020-1-27 4:20,repair,5.1,17
S13436513x,NW,2020-2-11 13:4,repair,8.0,36
c-6945557y,XF,2020-2-12 9:20,repair,6.0,20
p-2236312n,HZ,2020-1-15 16:42,repair,5.8,15
U15424894F,GM,2020-2-14 10:3,repair,6.6,26
u13780325P,UX,2020-3-26 0:24,repair,7.9,49
D11355691L,FT,2020-2-6 12:2,repair,5.9,16
S24142286K,EO,2020-2-26 0:11,repair,4.0,8
Y-2144374L,ZG,2020-3-4 6:54,repair,6.4,26
M-2221760V,TV,2020-1-4 0:48,reparking,1.0,21
j24265577h,GO,2020-3-24 19:19,repair,7.2,32
g10838650B,UZ,2020-3-6 4:9,repair,3.4,1
d19534101p,VJ,2020-1-23 19:48,repair,5.8,18
R18548797W,IR,2020-2-16 7:14,reparking,1.0,26
A-1931285c,US,2020-3-5 11:24,repair,4.4,1
E-1432268e,TW,2020-2-26 8:30,repair,4.2,7
H-1760771N,DT,2020-1-3 21:3,repair,5.5,19
p14296940a,FK,2020-3-16 18:4,repair,4.8,8
z20009031Q,XT,2020-3-29 9:33,refuel_check,1.0,30
t19399198h,HZ,2020-2-7 16:26,reparking,1.0,30
v22568580b,EG,2020-2-8 14:15,reparking,5.0,48
w-1155728y,MD,2020-3-29 0:7,refuel_check,1.0,21
a-1448713X,OG,2020-1-10 13:9,refuel_check,1.0,35
M-3079970D,AV,2020-1-25 4:39,refuel,1.0,22
S-2198765D,QJ,2020-3-9 23:7,repair,5.8,23
E-2442116D,YG,2020-1-24 23:10,repair,7.4,37
y58058702q,QD,2020-2-25 17:33,reparking,1.0,29
s-1113642y,KN,2020-3-6 9:20,reparking,1.0,30
e18576123A,NJ,2020-1-23 3:30,repair,10.0,68
G18790404J,JK,2020-2-23 14:43,refuel_check,1.0,35
G-1056464Y,HS,2020-3-9 20:51,repair,5.9,21
J11698270E,CJ,2020-2-21 21:14,repair,4.8,11
b28091206k,TN,2020-1-15 14:38,reparking,1.0,32
d-2060227V,TN,2020-2-8 15:43,reparking,1.0,31
D23788223O,EZ,2020-1-24 14:22,repair,5.6,11
a-9615725L,LC,2020-3-13 4:53,repair,5.7,23
G-2566303j,GL,2020-2-5 6:5,repair,5.0,15
O13331241u,EY,2020-1-13 11:21,repair,5.0,30
u-2120761B,JZ,2020-2-27 0:35,refuel,5.0,71
H-2355000g,VL,2020-1-8 13:44,reparking,1.0,32
W98320909n,RZ,2020-2-15 19:44,repair,7.6,39
G-9079594w,PD,2020-2-26 6:11,reparking,1.0,24
f22758859h,VC,2020-3-7 1:8,repair,5.0,38
L-1924578I,GC,2020-3-20 23:33,reparking,1.0,23
A12536310C,HF,2020-2-29 8:8,repair,5.4,18
M10065891P,RH,2020-3-17 13:24,repair,3.2,11
L10129399Y,EK,2020-3-10 3:31,refuel_check,1.0,22
B-1790381b,SR,2020-1-6 16:36,reparking,1.0,32
R21238764k,CV,2020-2-9 0:43,reparking,5.0,72
q-1219686k,DK,2020-2-6 0:31,repair,10.0,74
Z20694511D,WW,2020-3-24 18:44,refuel,1.0,28
t-8867045F,RP,2020-1-5 22:42,reparking,1.0,23
i19007345u,EP,2020-2-5 3:32,repair,6.1,25
B-1572757V,VM,2020-3-9 14:31,refuel,1.0,32
x74754036i,TN,2020-2-9 0:24,repair,10.0,48
z-1598953V,AC,2020-3-28 21:7,reparking,1.0,26
D11212854M,GC,2020-1-10 4:18,repair,6.0,28
J-7133460X,PV,2020-1-21 15:4,reparking,1.0,32
O22101080f,TS,2020-1-11 9:44,repair,6.7,28
q98465080J,FM,2020-1-16 1:27,repair,6.5,31
M-1609284U,CV,2020-3-30 19:7,refuel_check,1.0,26
c11762411c,FT,2020-1-12 15:28,repair,5.7,14
a96529450S,HF,2020-3-23 20:16,refuel_check,1.0,27
R-4978958a,NJ,2020-3-27 19:41,refuel,1.0,27
W-1602334H,QK,2020-3-27 6:36,repair,6.6,31
P-2086663p,LB,2020-1-13 21:57,repair,5.0,47
y18690561q,ZT,2020-3-30 19:58,repair,5.6,16
Z-2044688T,OD,2020-2-11 7:36,repair,2.5,12
Y18898842Z,SS,2020-2-5 22:40,reparking,1.0,24
e12616376T,GG,2020-3-5 13:34,reparking,1.0,33
a-1298983n,CW,2020-1-22 4:32,refuel_check,1.0,23
W-1146682H,TO,2020-1-3 17:50,refuel_check,1.0,31
U15626570a,EN,2020-3-13 9:41,refuel_check,1.0,28
d-5044364D,SM,2020-2-2 9:10,reparking,1.0,29
x-1500687G,JM,2020-1-30 13:45,reparking,1.0,34
N-1067764s,CM,2020-3-26 21:26,reparking,1.0,25
v-2217035r,XJ,2020-3-9 18:9,reparking,5.0,58
D20994817l,QV,2020-1-8 2:33,reparking,1.0,21
C11147530X,WV,2020-1-21 10:17,repair,6.0,18
b14483061v,DK,2020-3-5 8:4,reparking,1.0,28
m-2207671H,EB,2020-3-27 5:36,repair,6.2,28
u-2592615u,GC,2020-3-29 2:3,repair,5.0,41
Y11021530E,BT,2020-1-23 18:41,reparking,1.0,27
x13838636N,NB,2020-1-11 3:3,reparking,1.0,22
t70806905i,AX,2020-2-28 20:3,repair,5.0,60
k70721764Z,BS,2020-3-6 17:15,repair,5.0,30
w20823113G,TW,2020-2-1 15:38,reparking,8.0,40
Y-1457465R,QR,2020-1-18 7:37,reparking,1.0,29
t19569988O,YW,2020-1-19 6:30,reparking,1.0,25
N25093826z,LZ,2020-2-13 9:16,repair,5.0,22
G-2162452R,SX,2020-1-23 7:9,repair,5.3,17
t-1587546h,XP,2020-3-2 10:16,reparking,1.0,31
C-1658821I,PP,2020-1-26 4:5,refuel_check,1.0,25
y-7520188c,PY,2020-3-28 20:11,reparking,1.0,30
H-4823323i,DN,2020-3-14 0:23,reparking,1.0,21
n31353865P,CN,2020-2-19 0:9,repair,5.8,30
y-1168665M,AZ,2020-1-18 6:5,repair,7.7,42
J20066002Q,TL,2020-3-23 21:30,repair,5.0,66
c-8926473m,UV,2020-1-26 12:43,repair,4.9,10
C-1517922h,EF,2020-2-13 2:7,repair,6.1,30
E-1829228V,RV,2020-3-4 12:30,repair,7.6,36
Q-2229156F,LO,2020-3-22 12:33,repair,5.0,14
P17330852B,PT,2020-2-14 16:30,reparking,1.0,31
N-2189109n,WY,2020-3-8 3:47,reparking,1.0,22
Q-1319605b,VR,2020-1-6 13:13,repair,4.1,2
d-1613102p,RP,2020-2-9 8:57,repair,3.8,1
x-1174319N,BX,2020-2-9 11:43,repair,4.9,9
e-1228757n,QO,2020-1-4 18:8,refuel_check,1.0,29
S-4820484y,QW,2020-2-26 14:57,reparking,1.0,30
p17325319H,QR,2020-2-4 5:38,repair,4.9,17
C58608888l,KG,2020-3-8 18:41,repair,4.4,5
B37768184I,TL,2020-3-7 1:9,repair,5.5,26
I66859230r,GG,2020-2-2 15:32,reparking,1.0,30
g-1168593W,DJ,2020-1-17 3:49,reparking,1.0,23
O-1642949k,DK,2020-2-24 19:32,reparking,1.0,27
b-1461155F,CZ,2020-3-17 4:22,reparking,1.0,21
g28641563H,CF,2020-3-6 19:4,refuel,1.0,30
j11454423o,GR,2020-2-3 11:57,refuel_check,1.0,30
c75592211G,AF,2020-1-25 16:25,repair,6.4,21
h-1998519z,RB,2020-1-10 1:58,reparking,1.0,19
T-1861418l,CW,2020-3-24 9:5,reparking,1.0,29
Y-2287594M,BW,2020-3-9 9:25,reparking,1.0,28
c15981745N,QF,2020-2-16 20:11,reparking,1.0,27
i28678068z,KK,2020-1-1 5:55,repair,5.7,21
i-6289789v,VM,2020-3-21 18:48,reparking,1.0,26
